cityEn,userName,comment,commentTime,praiseNum
taiwan,伊然想流浪,下着小雨的灰色旧墙，干净清新 满街带着头盔的小绵羊有序奔波 听过无数歌曲里唱到的街道 走遍踏满回忆的马路。那时候的你是怎样？那时候的我在哪里。,2019-02-11 23:20:13,0
taiwan,David83,台湾美食很多，主要与福建潮汕一带雷同。台北以为高雄、台中、基隆等地相对落后。,2019-02-11 11:14:10,0
taiwan,榴莲妹妹吧,台南，台北，台中逢甲，高雄,2019-02-10 12:08:13,0
taiwan,lyt1991tt,深受台剧影响 特别想去的地方,2019-02-10 06:10:28,0
taiwan,Chloeee75,Sweet home,2019-02-07 15:56:37,0
taiwan,咕兔兔,只在台北呆了,2019-02-07 01:06:29,0
taiwan,骑车回南京,台北,2019-01-30 10:53:37,0
taiwan,xxxlayal,是一个非常美好的城市，下次还会再来的。,2019-01-30 00:40:04,0
taiwan,宇哥哥666,台湾,2019-01-29 19:37:41,0
taiwan,XL木马,台湾最美的风景是人,2019-01-27 13:45:54,0
taiwan,猫耳朵想周游世界,海很蓝，空气很温柔～,2019-01-26 20:12:32,0
taiwan,Haroldtodd0407,特别美！还想去！,2019-01-24 01:10:00,0
taiwan,汤圆~~,垦丁好棒,2019-01-23 23:38:47,0
taiwan,先生姓崔,节奏生活，浓郁的人文气息，每个人都很友善，还有世界各地的漂亮小姐姐???,2019-01-22 13:12:22,0
taiwan,Alice720,"小黄车很方便
台湾人很热情",2019-01-20 08:57:05,0
taiwan,Margaret1234,台湾的芒果没有让我过敏过：每晚都必去夜市-大肠包小肠，鸡屁股，木瓜牛奶，糯米肠等等等等；住了两家温泉酒店，很奶思,2019-01-18 23:39:38,0
taiwan,yoanaloves,好吃又好玩,2019-03-24 20:40:25,0
taiwan,任性的老娘,浪漫！,2019-03-24 08:56:01,0
taiwan,谢薇儿,风景优美，人也很好,2019-03-12 22:16:15,0
taiwan,^^菡蓁^^,出差去博物馆半日游,2019-03-10 19:29:11,0
taiwan,jesse_ma,美,2019-03-10 14:48:18,0
taiwan,futurehihi,舒服,2019-03-04 10:44:15,0
taiwan,verasmoon,2015.01,2019-03-03 20:46:41,0
taiwan,MCK2019,台北，台中，台南  高雄。 相同的语言，夜市小吃很多 ，夜生活也很丰富。,2019-03-03 09:57:59,0
taiwan,开心走吧,台北101烟花晚会值得一看，台北夜市也值得一逛！,2019-03-01 19:57:36,0
taiwan,MiaJi,乡村 101大厦,2019-02-28 17:11:03,0
taiwan,LHsY,"集体性的“温良恭俭让”
生活和学习的地方",2019-02-27 02:03:12,0
taiwan,华华华华华华华华华,无,2019-02-25 20:50:47,0
taiwan,jessie_blue,"去宝岛，看人文。
大家态度都那么好，说话软软的，就是吃的口味偏淡，鱼汤还带甜味。",2019-02-25 08:44:07,0
taiwan,黑黑黑喂狗,出差去过2周，挺好的,2019-02-25 00:41:50,0
taiwan,HwangMengKwan,台湾是我第一次出境到的地方，先前对台湾的印象是从电视和大人们口中得来的，家在闽南，和台湾的往来密切，不由得会在脑海中勾勒出一个想象中的世界。初到台湾，友善的人、靓丽的景，都让我感觉到温暖。和当地人用闽南语交流，认识了好友Tony，感恩这一切,2019-02-24 21:11:16,0
taiwan,zono0111,good,2019-02-22 21:46:37,0
taiwan,小手一挥爱TM谁,干净整洁，湾湾小哥哥小姐姐说话hin温柔,2019-02-19 14:55:44,0
taiwan,慧小栗,环岛一圈，认识台湾宝岛的富饶与传统文化的沉淀,2019-02-17 05:09:54,0
taiwan,cyberkid,宝岛很美,2019-02-16 23:46:07,0
taiwan,程明甜,环岛骑行，美好的回忆。,2019-02-16 20:19:18,0
taipei,马尔科姆,很有人情味的地方，小吃大赞。还会再去,2018-05-21 07:52:46,0
taipei,砖砖砖砖砖,台北不再是童年里的梦 成为了最美好的现实 能第一次和好姐妹去闯荡江湖真的是超级开心 很美好的一段回忆 愿我们多年后能一起回忆,2018-05-14 22:15:33,5
taipei,蓝芷,"第一次住台湾的民宿就是在台北，小碎花的床单，冰箱里的牛奶、床头桌上的小零食，柜子里主人家的小照片，仿佛是在某个朋友家做客。
在台北的几天都在下雨，难怪孟庭苇有首“冬季到台北来看雨”的歌。",2018-05-14 18:12:35,5
taipei,blue大姊頭,就像其他全球國際大都市一樣，台北捷運裡行色匆匆的人們，有著快節奏的步調，深怕錯失這城市每一瞬間變化。但絢爛的外表之下，台北巷弄的風景卻告訴你匆匆一瞥是看不清它多變的風貌；斑駁的牆面說著它的歷史、不起眼的路邊攤向你強調美食是生活的基礎。,2018-05-12 16:30:18,20
taipei,繁繁是白羊座,形貌如同阳明山的洁白海芋，脾性如同故宫的敦厚铜器，似海纳百川、包罗万象，又似温情浪漫、只如初见,2018-05-08 19:53:56,10
taipei,fruitlover,故宫,2018-05-06 02:15:26,0
taipei,tengfans,不舍得离开。城市建设虽然不算新，但适合居住。物价便宜。气候舒适。人民很友善。服务很多方面很人性化。城市不算大，出行方便。购物便利，有很多商场。以后会推荐人来台北玩。我最怀念台北的物价还有牛肉面。,2018-03-08 17:03:35,2
taipei,IAmChrisTang,我的故乡有一个小镇叫『北台』，我儿时的梦想是一定有一天要去一次台北，看看繁华的大城市，这么多年过去，我去遍了世界各地，却一直没有勇气去台北，终于，终于，我站在101的顶点，眺望这个在梦里被描绘了无数次的地方，也许这就叫赴约吧,2018-01-29 14:43:31,2
taipei,馬立聯通,nice city,2017-11-29 10:37:18,2
taipei,布衣88,台湾，一个友好、干净和景色宜人的地方，很适合朋友、情侣、家人一起出游；服务很好、每个地方的美食都很可口，推荐吃西餐和日料，其价格适中、味道正宗；出行方面台北尽量体验捷运，让孩子的友好环境中体会一下礼貌出行；此次台湾行给85分，期待下次再去！,2017-09-04 09:49:27,5
taipei,ADITISO,在台北讀建築研究所，知道了許多歷史建築的知識,2017-09-03 13:22:56,1
taipei,中野臭臭花,在台北住过一年,2017-04-12 15:06:04,1
taipei,SIPO_小胖鱼,最喜欢城市。一切都很有情调。,2017-01-27 15:33:13,1
taipei,鳶尾花,台北的小吃夜市不如南部有特色，不过精品店挺多的,2017-01-17 21:28:27,1
taipei,纯洁小白,不完美，但是很有秩序的，让你能安心居住的一座城市,2016-12-08 16:28:35,1
taipei,jude_999,很舒服地城市，拥拥嚷嚷如大陆城市，但是市民礼貌耐心。市容没什么，但是走心，会再来。,2016-12-08 02:53:16,1
taipei,satin4,生活半年的地方,2016-10-09 23:37:24,1
taipei,虾子地盘,台大,2016-09-20 22:18:55,1
taipei,sandrayung,文艺台北，有情怀的地方，市井中一切都是充满小确幸的美好，没有浮躁。,2016-04-25 13:54:26,1
taipei,桃子嘿的囡囡,小、干净、包容、谦逊、温情、自由，这就是我眼中的台北。,2016-04-18 10:40:41,1
taipei,heyyh,非常干净的一座城市，中国传统文化的缩写。,2018-11-15 22:35:01,0
taipei,13802251004,喜欢,2018-10-17 12:20:38,0
taipei,MiNi炜锅锅,很舒服的,2018-10-16 11:53:20,0
taipei,Clokk,吃吃喝喝泡咖啡厅，很悠闲又繁华，安全的地方。,2018-10-13 08:21:52,0
taipei,Adam^?_?^,蒋中正纪念堂 宿西门町旁 买了好多面膜:),2018-10-11 21:58:23,0
taipei,crazytadpole,小巷有日本的感觉,2018-10-10 21:07:58,0
taipei,兔子-luna酱,象山落日时分看101…北投泡温泉…,2018-10-06 08:26:52,0
taipei,Carrie_Y,很国际化的城市 感觉是个中国文化和外国文化很融合的地方 有很多文艺的地方可以走走逛逛 好吃的很多很多 也都不贵 总之很喜欢台北的氛围,2018-09-30 09:21:53,0
taipei,沫沫子,。,2018-09-30 09:13:35,0
taipei,Supermanz,整个城市都是绿色的，芭乐很好吃。,2018-09-30 08:07:56,0
taipei,lii的人生之旅,#ljj2016暑假之旅#★第一站～台北 ，台北给我的印象感觉是挺舒服的一个城市，101大楼虽然没上去但在远处的一个什么公园内拍照真的神契合，玩了三天，真的贼开心，吃了很多超好吃的美食，嘿嘿嘿☞,2018-09-23 08:21:53,0
taipei,海伦旅行,破旧,2018-09-18 17:34:52,0
taipei,生命不息侣行不止,四周环海空气令人心旷神怡，走在台北，才知道这里的地铁?称为捷运，这里的货币面值有1000，这里的小电驴和摩托最多，骑电驴戴头盔载女生的台剧场景终于眼见为实，台北夜市丰富繁多，豪大大鸡排原汁原味...后天的高雄蚵仔煎等你哟,2018-09-11 20:18:43,0
taipei,气球爸爸,挺好嘿嘿,2018-08-29 15:35:06,0
taipei,liyuan101,友好的城市，给人印象很好,2018-08-26 17:48:11,0
taipei,自在随心6688,没有那么繁华，有的地方很破败，101大楼很棒，故宫藏品丰富,2018-08-19 19:24:15,0
taipei,七色黑白,小吃吃不够,2018-08-19 16:11:37,0
taipei,闲不住的凯哥,只能说一般，要景点没景点，要吃的没啥吃的，和大陆的时候景点里的东西几乎一样，酒店整体条件落后，像80年代的大陆，但台湾的整体服务还是非常好的，不建议在台北租车，停车费贵死，去其他城市可以租车环岛转转,2018-08-18 21:39:00,3
taipei,edward13478,火锅,2018-08-12 04:24:07,0
taipei,maoruke1,纯纯粹粹,2018-06-28 10:08:36,0
taipei,simonesun,台湾No.1 city,2019-01-19 20:03:58,0
taipei,小鱼_锅贴,台北人挺热情,2019-01-19 04:59:00,0
taipei,Margaret1234,我第一次吃马卡龙就是在101的一楼。（个人感觉外表和口感不在一个层次）,2019-01-18 23:41:36,0
taipei,南瓜楠,一定要去逛夜市！,2019-01-17 08:43:42,0
taipei,阿季haha,北投温泉不错哦，除了温泉还有一个图书馆可以去看看,2019-01-15 13:50:19,0
taipei,xz516976218,还是15年元旦的时候在101楼边跨年，看到了非常多喜欢的偶像。,2019-01-14 17:34:36,0
taipei,想去流浪的骨头,台湾人说话好听,2019-01-09 13:59:43,0
taipei,locusy,101,2019-01-09 09:08:56,0
taipei,小林宏信,从淡水河而下，经过艋舺和大稻埕，向阳明山而去,2019-01-08 17:52:57,0
taipei,筱筱A,开心,2019-01-08 16:41:25,0
taipei,锦江春色,好吃,2019-01-04 22:25:06,0
taipei,垚想一秋,美好的回忆，遇见了很好的朋友,2019-01-04 08:31:29,0
taipei,GREENGUO,热心宜居的岛城,2019-01-03 14:03:47,0
taipei,牽著小F遊世界,同是講國語所以給人感覺很親切 舒服～也喜歡夜市的小吃?,2019-01-01 18:44:37,0
taipei,kyo_sherry,信义区外的台北破旧的像是停格在了十年前一般，然而抵挡不住，这是一个文人气息好重好重的城市,2018-12-23 16:56:46,0
taipei,就是余子轩,高雄，垦丁,2018-12-19 21:00:33,0
taipei,hanszou001,夜市很不错的内！,2018-12-18 07:04:42,0
taipei,开心果100,会再来的城市,2018-12-11 07:46:46,0
taipei,bonnnnn,"路上好多摩托车；
牛肉面很大份；
生活节奏比较舒服，没有香港那么快。",2018-12-05 13:04:32,0
taipei,凉虾大仙保佑你,住的民宿所在居民区的早餐店很美味,2018-11-23 20:21:58,0
macau,TobinQ,2017年1月，一个人坐船从香港来到澳门，还记到回香港时在飞行艇上吐的稀里哗啦，有位香港小哥非常好心的一直帮我掐手指，旅途中来自陌生人的善意总叫人难忘。                                Macao,2019-01-11 00:03:04,0
macau,nana2019,豪华赌场,2019-01-10 08:28:55,0
macau,想去流浪的骨头,一夜致富 哈哈哈,2019-01-09 13:47:25,0
macau,何元林,旧城保护的很好，整个城市很清洁。人们都很热情，有礼貌。,2019-01-07 21:31:47,0
macau,vera青青,色彩丰富小清新,2019-01-07 18:34:46,0
macau,Trista1000,环境很舒心,2019-01-07 14:09:51,0
macau,火锅侠肉鸡,赌场业很发达,2019-01-07 00:18:14,0
macau,艾维恩的环球记,小小的城市，大大的包容,2019-01-06 09:38:49,0
macau,一醉方休16,来澳门体验了一把赌博（输了很多），住了一晚680的酒店，体验很好，干净温馨，也是从小到大自己掏钱住的最贵的一次。在澳门的大街小道有种历史沉淀的感觉，建筑风格独特，大三巴，玫瑰圣母堂，澳门博物馆都很喜欢，但是澳门地小物价贵，交通不是很方便,2019-01-06 03:35:25,0
macau,铎铎洛,安德鲁蛋挞比玛嘉烈的好吃哦，这次去澳门，时间比较赶，只去了大三巴牌坊和前面的老街，第二天住威尼斯人，坐了小艇。撑船的姐姐唱歌很好听～,2019-01-03 09:25:50,1
macau,嘉多宝86,经常来澳门，逛吃逛吃的城市，一颗平常心会变很开心。,2018-12-31 15:39:23,1
macau,lilyli2018,和妹妹去的，澳门除了赌场貌似也没什么好玩的，我们对这个都没兴趣，全程靠脚从口岸沿路走路歇歇停停逛到大三巴，食物方面我们不怎么喜欢广东口味，所以我们也没找到好吃的，回来买了些肉脯,2018-12-30 15:09:10,0
macau,绝爱82,不赌的人到那里吃吃吃都很满足,2018-12-29 09:13:01,0
macau,jimmy47,2011,2018-12-29 02:34:26,0
macau,holly是个穷光蛋,金碧辉煌,2018-12-28 14:33:47,0
macau,ELH,我是小众游，无意间发现一个，主教山小堂，真的值得去。,2018-12-27 00:29:30,0
macau,Jassssson,葡國文化 休閒生活 賭城 葡撻?,2018-12-25 20:59:38,0
macau,xy18305935963,。,2018-12-23 19:06:38,0
macau,sunnybobby88,感觉比香港舒服，干净，友好，人少,2018-12-22 14:05:47,0
macau,jianjian88,太久远了好像感觉不错,2018-12-22 03:25:49,0
macau,紫药水,几次去香港都没有去澳门，这次公司开会安排在澳门。兴趣不大。太小，觉得憋屈,2019-01-21 23:06:43,0
macau,轶文不乖,除了赌赌赌，我还会些什么？哈哈哈,2019-01-21 21:16:12,0
macau,takesun,没想到澳门还很适合溜娃！,2019-01-21 09:33:30,0
macau,云暮晨曦,普通话程度比香港好太多了，哈哈,2019-01-20 04:15:44,0
macau,别让生活颠覆了我,赌，神奇的世界,2019-01-19 00:10:05,0
macau,张澎湃,美食较多,2019-01-18 23:44:31,0
macau,夏果想回家,蛋挞真的超级好吃,2019-01-18 21:52:32,0
macau,yhdvs006,小赌怡情哈，纯粹玩玩。大家可不要专门去赌哦,2019-01-18 13:01:59,0
macau,刀鱼馄饨,如此,2019-01-17 00:20:37,0
macau,liangzi777,赌都,2019-01-16 17:53:19,0
macau,XDTALX,小清新,2019-01-16 13:46:26,0
macau,无赖龙,小,2019-01-16 00:28:34,0
macau,想飞的毛毛,香港的后花园,2019-01-16 00:14:48,0
macau,胡小妞1991,没有网络，不懂英语真的会走丢的,2019-01-15 20:56:19,0
macau,小智NJ,完美的跨年,2019-01-14 20:34:01,0
macau,scorpiongill,赌场,2019-01-14 13:03:47,0
macau,sybilhan,头疼那天,2019-01-13 01:04:43,0
macau,混世魔王89,破烂,2019-01-12 23:23:01,0
macau,龙少5768,去澳门主要是去参观了蔔京酒店和赌物，印象深刻，人群川流不息，不愧赌城,2019-01-12 13:17:27,0
macau,AmberrrJ,水蟹粥  念念不忘,2019-01-11 19:11:05,0
macau,王学不好,去过几次,2019-02-19 15:02:31,0
macau,小手一挥爱TM谁,赌场，到处的赌场,2019-02-19 14:55:05,0
macau,realpingzi,"蛋挞最好吃
人也非常多
没有去过第二次",2019-02-19 12:34:59,0
macau,梦游的囚犯,吃的不错玩的不错就是路很窄，不能扫码支付,2019-02-16 23:11:45,0
macau,蕏蕏,澳门是一座言论自由的城市，我喜欢她的开放和包容，兼容如此多的文化，丰富多彩。在这里随处可见的法轮功，反共，基督教。你不必讶议也不用沉浸于他们的或虚假或真实新闻，人各有志，旅游是用来享受的，旅游过后，我们各不相干，又何必在乎一些莫须有的东西？,2019-02-16 22:32:59,0
macau,回不去的年少时光,去过大三巴，赌场,2019-02-14 12:22:43,0
macau,94爱民19,钱太少，时间长,2019-02-10 10:45:29,0
macau,雨中旅人,葡萄牙风情和中国广东风情溶化每一个脚印中，是浪漫之城，疯狂之城。,2019-02-09 19:37:19,0
macau,云生南冥,纸醉,2019-02-08 11:46:46,0
macau,Charlane007,一个吃吃吃的胜地…不乏买买买的好地方,2019-02-02 08:46:13,0
macau,王旭旭,感觉还行，适合去溜达。,2019-02-01 16:05:11,0
macau,帅气大猫,赌博,2019-01-30 14:49:39,0
macau,吴清平,吃货,2019-01-28 12:42:02,0
macau,XL木马,忘掉声色犬马的赌场，走入寻常街巷，你会发现一个遗落在远东的欧洲小镇,2019-01-27 13:48:10,0
macau,神秘青蛙,广东读书……那么近，经常去！,2019-01-27 02:23:16,0
macau,黑色关键帧,澳门好小，东西好贵,2019-01-26 14:20:20,0
macau,紫云轩1314,一个伤心的地方，输的家破人亡,2019-01-24 10:32:48,0
macau,vickychenjie,很小～很热闹～,2019-01-23 15:19:29,0
macau,Asuza的旅行碎片,不同于一般印象中赌城的酒醉金迷，走在街头，感觉这座城的节奏缓慢到不可思议~LOVE IT!,2019-01-23 13:42:10,0
macau,清寂沙漠,和许多朋友一起出发，说走就走的旅行,2019-01-21 23:44:55,0
macau,阿斯卡拉亲王,去了N次水舞涧、威尼斯人、葡京赌场、凼仔湾，就是没去看看大三巴牌坊,2019-03-23 21:32:58,0
macau,绢花匠,一个拿钱当数字的地狱天堂,2019-03-22 18:46:30,0
macau,user_GCzn0L1DXG,奢华,2019-03-19 10:51:23,0
macau,飞翔的小鹿,澳门，有历史，有风情，有独特的葡式魅力，相比香港，整个城市节奏慢了很多，来吧，吃下正宗猪扒包，在赌场小试运气，不错的体验！,2019-03-17 11:35:54,0
macau,陈陈yy220,赌博三秒输,2019-03-10 12:07:19,0
macau,lancehua2,想再去,2019-03-09 14:10:39,0
macau,clearpotato,小，卖东西的多，已然落后天朝很多,2019-03-08 13:46:09,0
macau,zxr郑静,大三巴牌坊和巴黎铁塔?,2019-03-06 14:29:13,0
macau,futurehihi,美食,2019-03-04 10:43:54,1
macau,hana0526y,。,2019-03-02 01:09:10,0
macau,CarolMMC,澳门住在美高梅酒店环境不错，去一下威利购物,2019-02-28 21:07:23,0
macau,MiaJi,美食 购物 赌场 蹦极,2019-02-28 17:10:44,0
macau,马冉是只小乌龟,首先是路环，我很喜欢路环的环境，安静的街道，轻柔的海风，还有昏黄的灯光。晚上特别喜欢一个人来这里，享受安静的时光。,2019-02-28 16:53:24,0
macau,雨文非文,葡萄牙式建筑，像一个大点的小镇。拥挤的街道，行人漫步；交通发达，出门遇到熟人，车上就闲聊几句。对比匆忙的香港，人口密集的国内大城市，澳门是我很喜欢的城市。,2019-02-28 09:14:37,0
macau,尼可可可可,葡式城市,2019-02-21 20:59:37,0
macau,请喊郑先生,赌.,2019-02-20 23:54:39,0
macau,C妞牙牙,嗯奢靡豪华……,2019-02-20 14:10:18,0
macau,不慎重修改,氹仔岛实在是浮生若梦之处，特别是到了晚上。,2019-02-20 00:51:23,0
macau,小钢板,刺激，7胜0负,2019-02-19 23:48:03,0
macau,woshiniyeye,黄赌,2019-02-19 22:26:33,0
hong-kong,Cici7號,转机的时候中途短暂逛了一下香港，对粤语的无比亲切以及大学几年每天都听香港电台广播，第一次来居然有回家的熟悉感。香港很拥挤，但并不影响它的美丽。,2019-03-09 00:04:42,0
hong-kong,tatiana1101,以后还想去的地方,2019-03-07 11:28:21,0
hong-kong,Kris8,法国皇室殿堂级甜品店Dalloyau朝圣之旅！Opera蛋糕的始祖，果然名不虚传，各种攻略心得都在图中啦！法国空运过来的食材，巧克力更是每天从法国制作好以后，保鲜空运过来的，去香港的宝贝们不要错过哟！,2019-03-07 02:17:37,0
hong-kong,zxr郑静,维多利亚港！金紫荆！,2019-03-06 14:32:33,0
hong-kong,mingzhu1921,不是我想象中的样子比较老旧，还不如深圳。如果买奢侈品可以去 ，有免税店比内地便宜。,2019-03-05 12:02:19,0
hong-kong,洪坤泽,·,2019-03-04 21:28:05,0
hong-kong,futurehihi,不错,2019-03-04 10:43:33,0
hong-kong,巴黎小姐的儿子叫Ben,很拥挤，有点脏,2019-03-03 21:45:07,0
hong-kong,CarolMMC,HK快节奏的生活，很适合我，我喜欢去海港城和铜罗湾,2019-02-28 21:04:23,0
hong-kong,MiaJi,拥挤 美味 夜景,2019-02-28 17:10:19,0
hong-kong,琥珀木屋airbnb,楼太多 人特多，吃的不错，,2019-02-28 08:07:15,0
hong-kong,黄振辉啊,人好多,2019-02-26 22:47:28,0
hong-kong,柔韧的汉娜,实用,2019-02-26 21:12:24,0
hong-kong,Amos-P,走马观花,2019-02-25 21:50:48,0
hong-kong,沙茶面吃完了,城乡结合部一样的破旧拥挤，食物要么齁甜要么齁咸。,2019-02-25 01:52:28,0
hong-kong,savage红茶,很好,2019-02-24 20:51:17,0
hong-kong,蘑菇粥,一血！,2019-02-23 09:34:25,0
hong-kong,無解解,去了四次遇到了三次台风，也算是经历，美食很赞，冷气很足，夜景很美,2019-02-22 20:20:01,0
hong-kong,邻家花美男,非常美丽的夜景,2019-02-22 18:52:09,0
hong-kong,BellaGao1019,2012,2019-02-20 17:19:55,0
hong-kong,qindyan,多元化,2019-03-26 19:57:22,0
hong-kong,Taitinkei,麻雀虽小 五脏俱全,2019-03-24 20:00:56,0
hong-kong,任性的老娘,亲切！,2019-03-24 08:53:57,0
hong-kong,Poppy汶,?,2019-03-23 10:13:13,0
hong-kong,沐幕04,小而忙碌，摩登城市,2019-03-23 10:02:43,0
hong-kong,都柏林红领巾,感觉一般，没有国际大都市的现代化。像5060年代。,2019-03-23 01:06:05,0
hong-kong,Ching乐哥,奢华 市井,2019-03-22 10:55:13,0
hong-kong,desert5,拥挤不堪，排挤大陆人,2019-03-21 22:48:17,0
hong-kong,漫游世界的大虾,可能是从小看港片的原因，从小对于香港就有莫名的好感，上次去遇到的人都很好，街道风景都是印象中的模样，一切都很熟悉的感觉,2019-03-20 23:45:47,0
hong-kong,michelle139,都说香港是购物天堂，大街小巷各种商场品牌，节奏很快的城市，每天都要走很多步，打卡了几个网红景点还不错，迪士尼乐园也很好玩，酒店建议找荃湾区的性价比更高一些,2019-03-20 22:16:26,0
hong-kong,EthanShaw,香港，一座人与建筑美好共存的城市。,2019-03-20 00:11:26,0
hong-kong,JKLON,一个人，第一次离开熟悉的国度，既陌生又好奇，热情友好,2019-03-19 04:57:02,0
hong-kong,飞翔的小鹿,对香港的感觉，繁华，现代，美食众多，物价偏高，住宿价格人尽皆知，寸土寸金，不过很喜欢在香港闲逛，淘宝些小东西，不得不说香港的东西品质真心比内地好不知多少，在香港和自己来一段美丽的邂逅吧！,2019-03-17 11:34:05,0
hong-kong,user_9ZN40L10sE,都市,2019-03-17 09:09:38,0
hong-kong,小小钢蛋,太快,2019-03-15 00:45:18,0
hong-kong,TovyWu,目前旅游到过次数最多的地方，没有之一,2019-03-14 10:20:27,0
hong-kong,pivoinezou,是一个人又多房价又贵的地方,2019-03-11 04:15:01,0
hong-kong,jesse_ma,美,2019-03-10 14:47:34,0
hong-kong,陈陈yy220,购物,2019-03-10 12:06:57,0
hong-kong,user_trhl0KS4at,这里的食物不错，尤其要去迪斯尼。但是迪斯尼玩完就没什么东西了，就都是购物什么的。,2019-03-10 07:08:47,0
hong-kong,user_1Sji0LxSpy,大都市,2019-04-16 01:04:09,0
hong-kong,yaya0422,美食,2019-04-15 15:34:02,0
hong-kong,小萌只有嘟嘟肉,人多且乱,2019-04-12 09:47:43,0
hong-kong,AuroraWalker,节奏快,2019-04-12 08:44:00,0
hong-kong,枫叶23,繁华,2019-04-10 18:55:07,0
hong-kong,水市艹鱼儿,港风,2019-04-09 16:35:36,0
hong-kong,煤堆里的黑猫24,✈️,2019-04-09 14:20:45,0
hong-kong,伊緲山河,繁华大道，心动了购购物，饿了品尝下美食，这是一个散心的好地方。,2019-04-09 00:31:55,0
hong-kong,Timsyble,节奏快,2019-04-07 15:21:08,0
hong-kong,76ers,壮观,2019-04-07 12:20:32,0
hong-kong,Yvonne999,目前已去过三次，每次都会去品尝美食。,2019-04-06 19:56:19,0
hong-kong,user_giMW0LjhZe,喜欢❤️,2019-04-03 09:35:09,0
hong-kong,XiaoNs_Enc,美好,2019-04-02 22:43:37,0
hong-kong,莪叫尪雯,生日快乐，我对自己说,2019-04-02 07:03:01,0
hong-kong,扭腰一枝花,My love！,2019-03-31 23:07:44,0
hong-kong,Yo懒懒,香港最吸引我的地方，不是中环鳞次栉比的高层，不是油尖旺熙熙攘攘的人群，也不是数不尽的小吃。到这里之前，从没想到香港竟是这样一个与山和海相依存的城市，花一点时间去晒晒太阳，踩踩海滩，别让城市的烟火氣掩盖了外围美好的自然。,2019-03-30 19:57:39,0
hong-kong,cateberry,海洋公园,2019-03-29 16:14:38,0
hong-kong,国伦,很多美好,2019-03-29 12:26:11,0
hong-kong,蓝布格子,浓缩精华,2019-03-29 00:02:25,0
hong-kong,云锦天章,快节奏。,2019-03-27 14:11:59,0
hong-kong,Moroccotravel,http://privatesaharatrips.com/morocco-private-tours/,2019-08-31 11:49:28,0
hong-kong,kikinight,感觉挺拥挤 没特别感觉 为什么很多喜欢去买东西 也不见得便宜啊,2019-08-09 13:32:31,0
hong-kong,自由行2019,城市挺好，适合购物，商场特别多。特别是维多利亚港的夜景，非常漂亮。太平山也一定要去。可以看到整个香港。,2019-08-03 23:36:48,0
hong-kong,看云卷云舒你,多元文化在这里表现的特别明显 有点流连忘返,2019-07-20 17:16:03,0
hong-kong,fifihost,很挤很多人很潮很热，最近政局不稳，港灿横行，建议还是不要去。,2019-07-15 14:48:05,1
hong-kong,Dannnnnny,令人惊喜的城市,2019-07-15 07:52:53,0
hong-kong,SharonGu,小而忙碌的城市,2019-07-08 11:31:23,0
hong-kong,macasite,我的乘飞机之旅第一站,2019-07-04 18:39:23,0
hong-kong,user_Hi1m0L4gSa,购物圣地，港风摄影,2019-06-28 08:23:31,0
hong-kong,十分猪,穷人的地狱，富人的天堂,2019-06-25 22:13:57,0
hong-kong,小野游世界,"去过很多次，除了购物没有啥特别感觉。一直没找到好吃的店，摩天轮春节时候和家里人去还不错。性价比蛮高。不过规模也不大。
另外去几次都感觉对大陆人比较歧视，态度不是很好。反而说英文后者粤语会好一些",2019-06-03 21:59:46,0
hong-kong,Jo_W,有那么几年每年都要来一次的地方。很多人爱翠花，我喜欢太平馆、生记。很久没去了，要为了在镛记堂吃去一次，每次饭点都没有位子，我又没有耐心.....哎~~,2019-05-24 16:25:46,0
hong-kong,mcdanie,2018圣诞,2019-05-23 10:32:37,0
hong-kong,Dogdoge,高昂的住宿，很同情香港的土地问题，何尝不是未来的缩影？,2019-05-06 13:57:02,0
hong-kong,seventeencai,四天五晚香港本土深度暴走，用脚步丈量了这个城市，第一次亲身体验了想象中的香港，那些留存在儿时看TVB的场景真实的涌现在眼前，听着茶餐厅人们的闲聊，动听又熟悉的粤语就在耳畔，就想美妙的音乐一般，想要多听一会儿！,2019-05-06 11:45:03,0
hong-kong,sanciaaaaa,❤️,2019-05-04 16:04:34,0
hong-kong,Matthewow,拥挤的，快节奏的大都会，充满魅力也充满斥力。,2019-05-02 18:23:28,0
hong-kong,酥小猫,有秩序，紧张，买买买的转机地。,2019-04-20 14:08:22,0
hong-kong,ShilynnKoo,港剧的味道,2019-04-19 09:44:28,0
hong-kong,Sissi公主爱妈妈,迪斯尼比较小,2019-04-16 19:43:37,0
wuhan,路兮,武汉有两条著名的河，一是长江，二是汉江。汉江在此汇入长江。武汉三镇：武昌、汉阳、汉口。长江左岸是汉阳和汉口。汉江为界，汉江左岸是汉口，汉江右岸是汉阳。,2024-09-18 20:37:24,0
wuhan,Wuhanean,很美丽的城市，在一个城市里你可以轻松获取到关于农业、轻重工业、商业、历史、自然、人文、科技等方面的景观，著名景点有黄鹤楼、东湖绿道、花博汇、昙华林、江汉路、光谷步行街、汉街、汉正街、古琴台、城墙城门、大江大河、木兰景区、游船等等景色。,2023-07-05 14:32:14,0
wuhan,meganhoo,奔赴爱人~,2022-05-10 15:36:17,0
wuhan,环球文旅看点,从小生活的城市，一晃20年，现在的武汉建设的真好，武汉三镇各有特色，交通便利，互通八达；生活配套，应有尽有；赏花踏青，游山玩水；逍遥自在尽在大武汉！,2021-03-25 13:20:03,0
